year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2007.0,BMW,325i,325i E92 Automatic Coupe,Coupe,4.0,Unable to locate,2007-01,WBAWB32010PV50380,BAP31Q,NSW,"Sold Unregistered, Without Plates",0.0,6.0,2.5,Petrol,Automatic,200835,km,Black,Cream,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10351928/motor-vehicles-motor-cycles/2007-bmw-325i-325i-e92-automatic-coupe,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 456 (364363)",36.0,2009.0,1h 8m40s,active
2021.0,LDV,G10,Turbo Diesel Automatic Van,Van,2.0,2021-01,2021-02,LSKG4GL18MA052020,DP22GC,NSW,"Sold Unregistered, Without Plates",0.0,4.0,1.9,Diesel,Automatic,104792,km,White,Grey,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351929/motor-vehicles-motor-cycles/2021-ldv-g10-turbo-diesel-automatic-van,"Front Seat worn Drivers
Large Dent on Passenger side sill panel and guard
Rear Cracked bumper.
Engine light ON
Dents or marks on body consistent with age and kilometres.
Medium Dent on body panel","Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 3, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 521 (365182)",55.0,6586.0,1h 8m17s,active
2006.0,Mercedes,Benz,ML500 Luxury W164 Automatic Wagon,Wagon,5.0,2006-03,2006-05,WDC1641752A107829,No plates,NSW,"Sold Unregistered, Without Plates",0.0,8.0,5,Petrol,Automatic,145631,km,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351930/motor-vehicles-motor-cycles/2006-mercedes-benz-ml500-luxury-w164-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Roof Rail, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 466 (364624)",21.0,1700.0,1h 6m23s,active
2012.0,Land,Rover,Freelander 2 SE TD4 Turbo Diesel Automatic Wagon,Wagon,5.0,2012-08,2012-10,SALFA2AB1CH315827,No plates,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.2,Diesel,Automatic,228886,km,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351931/motor-vehicles-motor-cycles/2012-land-rover-freelander-2-se-td4-turbo-diesel-automatic-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Roof racks, Satellite navigation system, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 488 (364601)",11.0,609.0,1h 5m52s,active
2011.0,Mercedes,Benz,E-Class E250 CDI ELEGANCE C207 Turbo Diesel Auto Coupe,Coupe,4.0,2011-02,2012-06,WDD2073032F111235,EZP73V,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.1,Diesel,Automatic,152127,km,Silver,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351932/motor-vehicles-motor-cycles/2011-mercedes-benz-e-class-e250-cdi-elegance-c207-turbo-diesel-auto-coupe,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Satellite Navigation System, Sunroof, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 474 (364202)",75.0,6321.0,1h 5m34s,active
2012.0,Hyundai,iX35,SE FWD LM Automatic Wagon,Wagon,5.0,2012-10,2013-01,TMAJU81BMDJ377938,ZOW058,VIC,01-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,287170,km,White,Black Leather,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060233/motor-vehicles-motor-cycles/2012-hyundai-ix35-se-fwd-lm-automatic-wagon,"Seat Torn Drivers
Airbag light ON
Large Dent on Around vehicle
Corrosion visible Around vehicle
Dents or marks on body consistent with age and kilometres.
Radio requires attention.","Air Conditioning, Auto Control, CD Player, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 320 (364585)",11.0,2200.0,50m9s,active
2018.0,Ford,Escape,AMBIENTE FWD ZG Automatic Wagon,Wagon,5.0,2018-01,2018-03,WF0AXXWPMAJL60305,1MP9QE,VIC,07-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.5,Petrol,Automatic,145714,km,Red,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060239/motor-vehicles-motor-cycles/2018-ford-escape-ambiente-fwd-zg-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 23 (364670)",50.0,2900.0,49m15s,active
2010.0,Mercedes,Benz,C200 CGI W204 Automatic Sedan,Sedan,5.0,2010-04,2010-05,WDD2040482A395441,XSD203,VIC,06-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,379840,km,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060379/motor-vehicles-motor-cycles/2010-mercedes-benz-c200-cgi-w204-automatic-sedan,"Medium Scratch on Boot
Paint peeling Roof
Front Cracked bumper.
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Oil Leak.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park distance control front, Park Distance Control Rear, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 982 (364141)",9.0,809.0,48m49s,active
2014.0,BMW,2,Series Active Tour 218d F45 Turbo Diesel Auto - 8 Speed Wagon,Wagon,5.0,2014-09,2014-11,WBA2C12020VZ90930,ADC055,VIC,04-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic - 8 Speed,86552,km,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060418/motor-vehicles-motor-cycles/2014-bmw-2-series-active-tour-218d-f45-turbo-diesel-auto-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Digital Service History","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 125 (364969)",143.0,7509.0,48m8s,active
2015.0,Jeep,Grand,Cherokee Laredo (4x4) WK Turbo Diesel Auto - 8 Speed Wagon,Wagon,5.0,2015-04,2015-07,1C4RJFEMXFC808737,2DC2FF,VIC,30-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3,Diesel,Automatic - 8 Speed,134727,km,Grey,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060514/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-laredo-4x4-wk-turbo-diesel-auto-8-speed-wagon,"Engine noise observed.
Marks in boot
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 784 (365021)",52.0,4000.0,52m6s,active
2000.0,Mercedes,Benz,S500L W220 Automatic Sedan,Sedan,5.0,2000-04,2000-06,WDB2201752A122690,No plates,NSW,"Sold Unregistered, Without Plates",0.0,8.0,5,Petrol,Automatic,239487,km,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060549/motor-vehicles-motor-cycles/2000-mercedes-benz-s500l-w220-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Engine bay noise observed, possibly spark plug leads
Medium Dent on Roof
Paint Touch Ups evident around vehicle
Medium dents evident around vehicle
Paint fading Side mirror
Corrosion visible Around sunroof","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, Park Distance Control Front, Park Distance Control Rear, Power Steering, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 548",39.0,4009.0,51m37s,active
2015.0,Ford,Ranger,XLT 4X4 PX Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5.0,2015-05,2015-06,MNAUMFF50FW447947,1ZT7WI,VIC,06-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,3.2,Diesel,Automatic,"184431 Odometer discrepancy detected, see attached history report",km,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060644/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x4-px-turbo-diesel-automatic-dual-cab,Dents or marks on body consistent with age and kilometres.,"Air conditioning, Bluetooth Capability, Big LED light, CD Player, Central locking, Climate Control, Cruise Control, Driver airbag, Snorkel, Electric Windows, Petrol tank, Leather Trim, Mp3 capability, Iron roof rack, GPS navigation, Antenna, Heavy Duty 48"" Inch High Lift Farm Jack Black Red 4WD 4x4, Power steering, Reversing Camera, Roof Rail, Tyre sensor, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 471 (364509)",38.0,6200.0,43m37s,active
2014.0,Volkswagen,Tiguan,132 TSI PACIFIC 5N Automatic Wagon,Wagon,5.0,2014-04,2014-07,WVGZZZ5NZEW115019,No plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,109180,km,White,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060649/motor-vehicles-motor-cycles/2014-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon,"Other Warning light ON
Medium Scuff on Rear driver side
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Roof Rail, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 596 (365288)",46.0,2909.0,43m24s,active
2011.0,Audi,Q5,2.0 TDI Quattro 8R Turbo Diesel Automatic Wagon,Wagon,5.0,2011-07,2011-09,WAUZZZ8R2CA021481,1XK1OD,VIC,26-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,161220,km,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060650/motor-vehicles-motor-cycles/2011-audi-q5-2-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,"Medium Scratch on Around vehicle
Medium Dent, Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.
Comment: Warning light Is referring to bulb failure.
Comment: Warning light Is referring to bulb failure.","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Roof Rail, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 624 (365408)",31.0,2409.0,43m11s,active
2016.0,Land,Rover,Discovery Sport SD4 SE Turbo Diesel Automatic Wagon,Wagon,5.0,2016-04,2016-06,SALCA2AE4GH619060,2DM1IZ,VIC,29-09-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Diesel,Automatic,122511,km,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060654/motor-vehicles-motor-cycles/2016-land-rover-discovery-sport-sd4-se-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Door Handle requires attention.
Medium Dent on Back door driver side","Air Conditioning, Auto Control, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1069 (362323)",26.0,8100.0,41m24s,active
2009.0,Subaru,Forester,XT Premium S3 Automatic Wagon,Wagon,5.0,2009-07,2009-08,JF2SH9KT5AG035095,XEA519,VIC,14-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.5,Petrol,Automatic,101345,km,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060655/motor-vehicles-motor-cycles/2009-subaru-forester-xt-premium-s3-automatic-wagon,"Minor Hail damage visible.
Paint fading Roof spoiler
Medium Dent on Passenger side rear door
Medium Scratch on Around vehicle
Engine noise observed.","Air Conditioning, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park distance control front, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 227 (365349)",21.0,2009.0,41m9s,active
2004.0,Mitsubishi,Triton,4X2 GL MK Manual Cab Chassis,Cab Chassis,3.0,2004-03,2004-05,MMB0NK6504D055552,SZL944,VIC,10-08-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.4,Petrol,Manual,318698,km,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060657/motor-vehicles-motor-cycles/2004-mitsubishi-triton-4x2-gl-mk-manual-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Corrosion visible All around vehicle
Large Scuff on Tray","Air conditioning, Power steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1090",6.0,409.0,40m46s,active
2010.0,Subaru,Tribeca,3.6R PREMIUM B9 Automatic 7 Seats Wagon,Wagon,7.0,2010-06,2010-08,4S4WXFKU5AS028546,1BS1RL,VIC,12-07-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3.6,Petrol,Automatic,243436,km,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060658/motor-vehicles-motor-cycles/2010-subaru-tribeca-3-6r-premium-b9-automatic-7-seats-wagon,"Seat Torn Driver seat
Medium Scuff on All around vehicle
Paint fading Around vehicle
Medium Scratch on various panels
Paint peeling bonnet
Front bumper Cracked bumper.
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, DVD player, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Sunroof, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 423 (365362)",7.0,1209.0,1h 10m32s,active
1996.0,Toyota,Celica,SX ST204 Automatic Hatchback,Hatchback,4.0,1996-06,1996-07,JT764STL400038482,1ZJ5CH,VIC,08-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Petrol,Automatic,212366,km,Red,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060660/motor-vehicles-motor-cycles/1996-toyota-celica-sx-st204-automatic-hatchback,"Seat Torn Driver seat
Paint fading All around vehicle
Radio Not Working
Medium Scuff on All around vehicle
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Electric Windows, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1243 (365350)",16.0,1209.0,39m39s,active
2012.0,Alfa,Romeo,Giulietta DISTINCTIVE Automatic Hatchback,Hatchback,5.0,2012-06,2013-07,ZAR94000007178186,1AA2IT,VIC,04-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.4,Petrol,Automatic,311002,km,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060662/motor-vehicles-motor-cycles/2012-alfa-romeo-giulietta-distinctive-automatic-hatchback,"Drivers window switch missing
Paint peeling Roof
Dents or marks, wear and tear consistent with age and kilometres.","Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 405 (363980)",6.0,509.0,39m11s,active
2012.0,Holden,Cruze,CDX JH Automatic Sedan,Sedan,5.0,2012-06,2012-06,6G1PE5E52DL801398,ZVU589,VIC,01-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,111452,km,Blue,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060663/motor-vehicles-motor-cycles/2012-holden-cruze-cdx-jh-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Front bumper scraped","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 168 (363981)",24.0,1609.0,38m41s,active
2015.0,Citroen,Grand,C4 Picasso Exclusive Turbo Diesel Auto 7 Seats Wagon,Wagon,7.0,2015-06,2015-10,VF73AAHXTFJ740376,1HP9PM,VIC,23-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,127432,km,Red,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060665/motor-vehicles-motor-cycles/2015-citroen-grand-c4-picasso-exclusive-turbo-diesel-auto-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Airbag light ON","Air Conditioning, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 280 (365318)",56.0,4109.0,37m6s,active
2015.0,Ford,Ranger,XLT 4X2 Hi-Rider PX II Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5.0,2015-12,2016-01,MNAUMFF50FW531418,BWB426,VIC,14-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,3.2,Diesel,Manual,202287,km,Black,Black,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060666/motor-vehicles-motor-cycles/2015-ford-ranger-xlt-4x2-hi-rider-px-ii-turbo-diesel-manual-dual-cab,"Medium Scratch on around exterior
Corrosion visible Boot area
Dents or marks on body consistent with age and kilometres.
exterior light cracked.","Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1065 (365297)",117.0,8100.0,36m27s,active
